Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2025-10-20T14:05:00Z,QQQ,608.527773456,43,Market,Filled,26166.694258608,"ORB Long qty=43" 
2025-10-20T19:50:00Z,QQQ,610.572557641,-43,Market,Filled,-26254.619978563,"ORB EOD Flatten" 
2025-10-21T15:55:00Z,QQQ,610.552608527,43,Market,Filled,26253.762166661,"ORB Long qty=43" 
2025-10-21T19:50:00Z,QQQ,610.422939286,-43,Market,Filled,-26248.186389298,"ORB EOD Flatten" 
2025-10-27T14:10:00Z,QQQ,624.137955161,42,Market,Filled,26213.794116762,"ORB Long qty=42" 
2025-10-27T19:50:00Z,QQQ,626.20268846,-42,Market,Filled,-26300.51291532,"ORB EOD Flatten" 
2025-11-25T16:55:00Z,QQQ,602.942021536,43,Market,Filled,25926.506926048,"ORB Long qty=43" 
2025-11-25T20:50:00Z,QQQ,607.699885225,-43,Market,Filled,-26131.095064675,"ORB EOD Flatten" 
2025-12-23T16:55:00Z,QQQ,620.4179092,42,Market,Filled,26057.5521864,"ORB Long qty=42" 
2025-12-23T20:50:00Z,QQQ,621.26683905,-42,Market,Filled,-26093.2072401,"ORB EOD Flatten" 
2025-12-24T16:10:00Z,QQQ,622.24560523,42,Market,Filled,26134.31541966,"ORB Long qty=42" 
2025-12-24T17:50:00Z,QQQ,623.08454767,-42,Market,Filled,-26169.55100214,"ORB EOD Flatten" 
2026-01-07T15:35:00Z,QQQ,624.43284802,42,Market,Filled,26226.17961684,"ORB Long qty=42" 
2026-01-07T20:50:00Z,QQQ,623.32424551,-42,Market,Filled,-26179.61831142,"ORB EOD Flatten" 
